id	title	description	link	price	brand	condition	image_link	additional_image_link	mpn	shipping_weight	color	google_product_category	product_type	c:part:string	c:part_year:string	c:part_make:string	c:part_model:string	c:engine:string	c:category:string	c:part_name:string	c:vehicle1:string	c:vehicle2:string	c:vehicle3:string	c:vehicle4:string	material	pattern	shipping	online_only	availability	c:productseries1:string	c:productseries2:string	adwords_redirect	adwords_grouping	adwords_labels	identifier_exists	gtin	custom_label_0	custom_label_1	custom_label_2	custom_label_3	Fit Note	Year Min	Year Max	Brand Type	Design	Series	Submodel	Operation	Location	Product Fit	SKU	Warranty	Emissions	Sales	c:cost_of_goods_sold:decimal	Title LP	Product Details	Old ID	Category	Subcategory
CIPA+11960	CIPA Mirror black	5 X 4.5 In. Mirror Face; Fully Adjustable	http://www.stylintrucks.com/parts/cipa_universal_mirror/18383G/universalcipac7311960-.aspx	27.51 USD	CIPA	new	http://cdn.stylincdn.com/is/image/Autos/c7311960_is		11960	3.00 lb	black	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Mirrors > Vehicle Side-View Mirrors	Mirror > Universal > Universal > Universal > 11960						Mirrors	Mirror				Replacement Mirror, Mirror Parts			US::Ground:7.99 USD	Y	in stock			http://www.stylintrucks.com/parts/cipa_universal_mirror/18383G/universalcipac7311960-.aspx?scid=iraff				047662119602		Slow	Stock Ship					Branded		cipa universal towing				universal	11960	1-year cipa limited warranty		No	33.45 USD	Universal- CIPA Mirrorcipa Universal Towing-black, Non-heated	5 X 4.5 In. Mirror Face; Fully Adjustable		Body Mechanical & Trim|Auto Body Parts|Most Popular	Mirrors & Components
CIPA+C7331000	CIPA Rear View Mirror black	2.5 In. H X 8 In. W; Fits Vehicles With Standard Mirror Mount	http://www.stylintrucks.com/parts/cipa_universal_rear_view_mirror/21194G/universalcipac7331000-.aspx	16.99 USD	CIPA	new	http://cdn.stylincdn.com/is/image/Autos/c7331000_is		31000	1.00 lb	black	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Mirrors > Vehicle Rear-View Mirrors	Rear View Mirror > Universal > Universal > Universal > C7331000						Rear View Mirror	Rear View Mirror				Replacement Rear View Mirror, Rear View Mirror Parts			US::Ground:5.99 USD	Y	in stock			http://www.stylintrucks.com/parts/cipa_universal_rear_view_mirror/21194G/universalcipac7331000-.aspx?scid=iraff				047662310009		Fast	Stock Ship					Branded						universal	C7331000	1-year cipa limited warranty		No	21.41 USD	Universal- CIPA Rear View Mirror-black	2.5 In. H X 8 In. W; Fits Vehicles With Standard Mirror Mount		Body Mechanical & Trim	Mirrors & Components
CIPA+C7332000	CIPA Rear View Mirror black	2.5 In. H X 10 In. W	http://www.stylintrucks.com/parts/cipa_universal_rear_view_mirror/21194G/universalcipac7332000-.aspx	13.82 USD	CIPA	new	http://cdn.stylincdn.com/is/image/Autos/c7332000_is		32000	2.00 lb	black	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Mirrors > Vehicle Rear-View Mirrors	Rear View Mirror > Universal > Universal > Universal > C7332000						Rear View Mirror	Rear View Mirror				Replacement Rear View Mirror, Rear View Mirror Parts			US::Ground:5.99 USD	Y	in stock			http://www.stylintrucks.com/parts/cipa_universal_rear_view_mirror/21194G/universalcipac7332000-.aspx?scid=iraff				047662320008		Fast	Stock Ship					Branded						universal	C7332000	1-year cipa limited warranty		No	20.28 USD	Universal- CIPA Rear View Mirror-black	2.5 In. H X 10 In. W		Body Mechanical & Trim	Mirrors & Components
CIPA+C7333000	CIPA Rear View Mirror black	2.5 In. H X 12 In. W	http://www.stylintrucks.com/parts/cipa_universal_rear_view_mirror/21194G/universalcipac7333000-.aspx	17.13 USD	CIPA	new	http://cdn.stylincdn.com/is/image/Autos/c7333000_is		33000	2.00 lb	black	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Mirrors > Vehicle Rear-View Mirrors	Rear View Mirror > Universal > Universal > Universal > C7333000						Rear View Mirror	Rear View Mirror				Replacement Rear View Mirror, Rear View Mirror Parts			US::Ground:5.99 USD	Y	in stock			http://www.stylintrucks.com/parts/cipa_universal_rear_view_mirror/21194G/universalcipac7333000-.aspx?scid=iraff				047662330007		Fast	Stock Ship					Branded						universal	C7333000	1-year cipa limited warranty		No	22.09 USD	Universal- CIPA Rear View Mirror-black	2.5 In. H X 12 In. W		Body Mechanical & Trim	Mirrors & Components
CIPA+C7334500	CIPA Rear View Mirror black	2.5 In. H X 18 In. W	http://www.stylintrucks.com/parts/cipa_universal_rear_view_mirror/21194G/universalcipac7334500-.aspx	14.47 USD	CIPA	new	http://cdn.stylincdn.com/is/image/Autos/c7334500_is		34500	2.00 lb	black	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Mirrors > Vehicle Rear-View Mirrors	Rear View Mirror > Universal > Universal > Universal > C7334500						Rear View Mirror	Rear View Mirror				Replacement Rear View Mirror, Rear View Mirror Parts			US::Ground:5.99 USD	Y	in stock			http://www.stylintrucks.com/parts/cipa_universal_rear_view_mirror/21194G/universalcipac7334500-.aspx?scid=iraff				047662345001		Medium	Stock Ship					Branded						universal	C7334500	1-year cipa limited warranty		No	21.57 USD	Universal- CIPA Rear View Mirror-black	2.5 In. H X 18 In. W		Body Mechanical & Trim	Mirrors & Components
CIPA+C7336000	CIPA Rear View Mirror black	2.5 In. H X 10 In. W; Features Dual Map Lights	http://www.stylintrucks.com/parts/cipa_universal_rear_view_mirror/21194G/universalcipac7336000-.aspx	48.55 USD	CIPA	new	http://cdn.stylincdn.com/is/image/Autos/c7336000_is		36000	2.00 lb	black	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Mirrors > Vehicle Rear-View Mirrors	Rear View Mirror > Universal > Universal > Universal > C7336000						Rear View Mirror	Rear View Mirror				Replacement Rear View Mirror, Rear View Mirror Parts			US::Ground:7.99 USD	Y	in stock			http://www.stylintrucks.com/parts/cipa_universal_rear_view_mirror/21194G/universalcipac7336000-.aspx?scid=iraff				047662360004		Fast	Stock Ship					Branded						universal	C7336000	1-year cipa limited warranty		No	43.3 USD	Universal- CIPA Rear View Mirror-black	2.5 In. H X 10 In. W; Features Dual Map Lights		Body Mechanical & Trim	Mirrors & Components
CIPA+1082797	CIPA Rear View Mirror black	2.5 In. H X 10 In. W; Features Digital Compass, Dual Map Lights	http://www.stylintrucks.com/parts/cipa_universal_rear_view_mirror/21194G/universalcipac7336200-.aspx	169.10 USD	CIPA	new	http://cdn.stylincdn.com/is/image/Autos/c7336200_is		36200	1.55 lb	black	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Mirrors > Vehicle Rear-View Mirrors	Rear View Mirror > Universal > Universal > Universal > 1082797						Rear View Mirror	Rear View Mirror				Replacement Rear View Mirror, Rear View Mirror Parts			US::Ground:21.99 USD	Y	in stock			http://www.stylintrucks.com/parts/cipa_universal_rear_view_mirror/21194G/universalcipac7336200-.aspx?scid=iraff				047662362008		Unsold	Stock Ship					Branded						universal	1082797	1-year cipa limited warranty		No	150.92 USD	Universal- CIPA Rear View Mirror-black	2.5 In. H X 10 In. W; Features Digital Compass, Dual Map Lights		Body Mechanical & Trim	Mirrors & Components
CIPA+C7336300	CIPA Rear View Mirror black	2.5 In. H X 10 In. W; Features Digital Self-calibrating Electronic Compass, Dual Map Lights	http://www.stylintrucks.com/parts/cipa_universal_rear_view_mirror/21194G/universalcipac7336300-.aspx	180.58 USD	CIPA	new	http://cdn.stylincdn.com/is/image/Autos/c7336300_is		36300	3.00 lb	black	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Mirrors > Vehicle Rear-View Mirrors	Rear View Mirror > Universal > Universal > Universal > C7336300						Rear View Mirror	Rear View Mirror				Replacement Rear View Mirror, Rear View Mirror Parts			US::Ground:21.99 USD	Y	in stock			http://www.stylintrucks.com/parts/cipa_universal_rear_view_mirror/21194G/universalcipac7336300-.aspx?scid=iraff				047662363005		Slow	Stock Ship					Branded		cipa auto-dimming				universal	C7336300	1-year cipa limited warranty		No	160.42 USD	Universal- CIPA Rear View Mirrorcipa Auto-dimming-black	2.5 In. H X 10 In. W; Features Digital Self-calibrating Electronic Compass, Dual Map Lights		Body Mechanical & Trim	Mirrors & Components
CIPA+36400	CIPA Rear View Mirror black	2.5 In. H X 10 In. W; Features Digital Self-calibrating Electronic Compass, Temperature Readout	http://www.stylintrucks.com/parts/cipa_universal_rear_view_mirror/21194G/universalcipac7336400-.aspx	192.60 USD	CIPA	new	http://cdn.stylincdn.com/is/image/Autos/c7336400_is		36400	3.75 lb	black	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Mirrors > Vehicle Rear-View Mirrors	Rear View Mirror > Universal > Universal > Universal > 36400						Rear View Mirror	Rear View Mirror				Replacement Rear View Mirror, Rear View Mirror Parts			US::Ground:21.99 USD	Y	in stock			http://www.stylintrucks.com/parts/cipa_universal_rear_view_mirror/21194G/universalcipac7336400-.aspx?scid=iraff				047662364002		Slow	Stock Ship					Branded						universal	36400	1-year cipa limited warranty		No	174.88 USD	Universal- CIPA Rear View Mirror-black	2.5 In. H X 10 In. W; Features Digital Self-calibrating Electronic Compass, Temperature Readout		Body Mechanical & Trim	Mirrors & Components
CIPA+36500	CIPA Rear View Mirror black	2.5 In. H X 10 In. W; Features Digital Compass, Temperature Readout, Dual Map Lights	http://www.stylintrucks.com/parts/cipa_universal_rear_view_mirror/21194G/universalcipac7336500-.aspx	214.96 USD	CIPA	new	http://cdn.stylincdn.com/is/image/Autos/c7336500_is		36500	3.75 lb	black	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Mirrors > Vehicle Rear-View Mirrors	Rear View Mirror > Universal > Universal > Universal > 36500						Rear View Mirror	Rear View Mirror				Replacement Rear View Mirror, Rear View Mirror Parts			US::Ground:23.99 USD	Y	in stock			http://www.stylintrucks.com/parts/cipa_universal_rear_view_mirror/21194G/universalcipac7336500-.aspx?scid=iraff				047662365009		Unsold	Stock Ship					Branded						universal	36500	1-year cipa limited warranty		No	178.33 USD	Universal- CIPA Rear View Mirror-black	2.5 In. H X 10 In. W; Features Digital Compass, Temperature Readout, Dual Map Lights		Body Mechanical & Trim	Mirrors & Components
CIPA+C7345500	CIPA Mirror chrome	6.95 X 9.95 In. Mirror Face; Extends 12 In. From Vehicle For Added Vision And Safety	http://www.stylintrucks.com/parts/cipa_universal_mirror/CIPMI7601/universalcipac7345500-.aspx	22.23 USD	CIPA	new	http://cdn.stylincdn.com/is/image/Autos/c7345500_is		45500	4.00 lb	chrome	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Mirrors > Vehicle Side-View Mirrors	Mirror > Universal > Universal > Universal > C7345500						Mirrors	Mirror				Replacement Mirror, Mirror Parts			US::Ground:5.99 USD	Y	in stock			http://www.stylintrucks.com/parts/cipa_universal_mirror/CIPMI7601/universalcipac7345500-.aspx?scid=iraff				047662455007		Fast	Stock Ship					Branded		cipa low mount				universal	C7345500	1-year cipa limited warranty		No	21.5 USD	Universal- CIPA Mirrorcipa Low Mount-chrome, Non-heated	6.95 X 9.95 In. Mirror Face; Extends 12 In. From Vehicle For Added Vision And Safety		Body Mechanical & Trim|Auto Body Parts|Most Popular	Mirrors & Components
CIPA+C7349002	CIPA Spot Mirror	CIPA STICK-ON SPOT MIRRORS If You're A Skeptical Or Simply Super Cautious Driver, You Will Appreciate These Stick-on Spot Mirrors By CIPA. They Just Adhere Right To The Corner Of Your Vehicle's Side Mirror For Better Vision While Changing Lanes Or Passing. High-end Marine And Automotive Enthusiasts Trust CIPA's Lighting, Mirrors And Accessory Products To Show Them The Way In The Great Outdoors.Crafted From Fine Automotive MaterialsDesigned To Allow You To See What's Next To And Behind You BetterStick In The Corner Of Your Vehicle's Side Mirror	http://www.stylintrucks.com/parts/cipa_universal_spot_mirror/18317G/universalcipac7349002-.aspx	5.43 USD	CIPA	new	http://cdn.stylincdn.com/is/image/Autos/c7349002_is		49002	0.05 lb		Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Mirrors > Vehicle Side-View Mirrors	Spot Mirror > Universal > Universal > Universal > C7349002						Spot Mirrors	Spot Mirror				Replacement Spot Mirror, Spot Mirror Parts			US::Ground:5.99 USD	Y	in stock			http://www.stylintrucks.com/parts/cipa_universal_spot_mirror/18317G/universalcipac7349002-.aspx?scid=iraff				047662490022		Medium	Stock Ship					Branded						universal	C7349002	1-year cipa limited warranty		No	7.52 USD	Universal- CIPA Spot Mirror	CIPA STICK-ON SPOT MIRRORS If You're A Skeptical Or Simply Super Cautious Driver, You Will Appreciate These Stick-on Spot Mirrors By CIPA. They Just Adhere Right To The Corner Of Your Vehicle's Side Mirror For Better Vision While Changing Lanes Or Passing. High-end Marine And Automotive Enthusiasts Trust CIPA's Lighting, Mirrors And Accessory Products To Show Them The Way In The Great Outdoors.Crafted From Fine Automotive MaterialsDesigned To Allow You To See What's Next To And Behind You BetterStick In The Corner Of Your Vehicle's Side Mirror		Body Mechanical & Trim	Mirrors & Components
CIPA+C7349102	CIPA Spot Mirror	CIPA STICK-ON SPOT MIRRORS If You're A Skeptical Or Simply Super Cautious Driver, You Will Appreciate These Stick-on Spot Mirrors By CIPA. They Just Adhere Right To The Corner Of Your Vehicle's Side Mirror For Better Vision While Changing Lanes Or Passing. High-end Marine And Automotive Enthusiasts Trust CIPA's Lighting, Mirrors And Accessory Products To Show Them The Way In The Great Outdoors.Crafted From Fine Automotive MaterialsDesigned To Allow You To See What's Next To And Behind You BetterStick In The Corner Of Your Vehicle's Side Mirror	http://www.stylintrucks.com/parts/cipa_universal_spot_mirror/18317G/universalcipac7349102-.aspx	5.71 USD	CIPA	new	http://cdn.stylincdn.com/is/image/Autos/c7349102_is		49102	0.10 lb		Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Mirrors > Vehicle Side-View Mirrors	Spot Mirror > Universal > Universal > Universal > C7349102						Spot Mirrors	Spot Mirror				Replacement Spot Mirror, Spot Mirror Parts			US::Ground:5.99 USD	Y	in stock			http://www.stylintrucks.com/parts/cipa_universal_spot_mirror/18317G/universalcipac7349102-.aspx?scid=iraff				047662491029		Slow	Stock Ship					Branded						universal	C7349102	1-year cipa limited warranty		No	7.75 USD	Universal- CIPA Spot Mirror	CIPA STICK-ON SPOT MIRRORS If You're A Skeptical Or Simply Super Cautious Driver, You Will Appreciate These Stick-on Spot Mirrors By CIPA. They Just Adhere Right To The Corner Of Your Vehicle's Side Mirror For Better Vision While Changing Lanes Or Passing. High-end Marine And Automotive Enthusiasts Trust CIPA's Lighting, Mirrors And Accessory Products To Show Them The Way In The Great Outdoors.Crafted From Fine Automotive MaterialsDesigned To Allow You To See What's Next To And Behind You BetterStick In The Corner Of Your Vehicle's Side Mirror		Body Mechanical & Trim	Mirrors & Components
CIPA+C7349104	CIPA Spot Mirror	CIPA STICK-ON SPOT MIRRORS If You're A Skeptical Or Simply Super Cautious Driver, You Will Appreciate These Stick-on Spot Mirrors By CIPA. They Just Adhere Right To The Corner Of Your Vehicle's Side Mirror For Better Vision While Changing Lanes Or Passing. High-end Marine And Automotive Enthusiasts Trust CIPA's Lighting, Mirrors And Accessory Products To Show Them The Way In The Great Outdoors.Crafted From Fine Automotive MaterialsDesigned To Allow You To See What's Next To And Behind You BetterStick In The Corner Of Your Vehicle's Side Mirror	http://www.stylintrucks.com/parts/cipa_universal_spot_mirror/18317G/universalcipac7349104-.aspx	17.55 USD	CIPA	new	http://cdn.stylincdn.com/is/image/Autos/c7349104_is		49104	1.00 lb		Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Mirrors > Vehicle Side-View Mirrors	Spot Mirror > Universal > Universal > Universal > C7349104						Spot Mirrors	Spot Mirror				Replacement Spot Mirror, Spot Mirror Parts			US::Ground:5.99 USD	Y	in stock			http://www.stylintrucks.com/parts/cipa_universal_spot_mirror/18317G/universalcipac7349104-.aspx?scid=iraff				047662491043		Unsold	Stock Ship					Branded						universal	C7349104	1-year cipa limited warranty		No	13.74 USD	Universal- CIPA Spot Mirror	CIPA STICK-ON SPOT MIRRORS If You're A Skeptical Or Simply Super Cautious Driver, You Will Appreciate These Stick-on Spot Mirrors By CIPA. They Just Adhere Right To The Corner Of Your Vehicle's Side Mirror For Better Vision While Changing Lanes Or Passing. High-end Marine And Automotive Enthusiasts Trust CIPA's Lighting, Mirrors And Accessory Products To Show Them The Way In The Great Outdoors.Crafted From Fine Automotive MaterialsDesigned To Allow You To See What's Next To And Behind You BetterStick In The Corner Of Your Vehicle's Side Mirror		Body Mechanical & Trim	Mirrors & Components
CIPA+C7349111	CIPA Spot Mirror	CIPA STICK-ON SPOT MIRRORS If You're A Skeptical Or Simply Super Cautious Driver, You Will Appreciate These Stick-on Spot Mirrors By CIPA. They Just Adhere Right To The Corner Of Your Vehicle's Side Mirror For Better Vision While Changing Lanes Or Passing. High-end Marine And Automotive Enthusiasts Trust CIPA's Lighting, Mirrors And Accessory Products To Show Them The Way In The Great Outdoors.Crafted From Fine Automotive MaterialsDesigned To Allow You To See What's Next To And Behind You BetterStick In The Corner Of Your Vehicle's Side Mirror	http://www.stylintrucks.com/parts/cipa_universal_spot_mirror/18317G/universalcipac7349111-.aspx	13.72 USD	CIPA	new	http://cdn.stylincdn.com/is/image/Autos/c7349111_is		49111	7.00 lb		Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Mirrors > Vehicle Side-View Mirrors	Spot Mirror > Universal > Universal > Universal > C7349111						Spot Mirrors	Spot Mirror				Replacement Spot Mirror, Spot Mirror Parts			US::Ground:5.99 USD	Y	in stock			http://www.stylintrucks.com/parts/cipa_universal_spot_mirror/18317G/universalcipac7349111-.aspx?scid=iraff				047662491111		Slow	Stock Ship					Branded						universal	C7349111	1-year cipa limited warranty		No	11.12 USD	Universal- CIPA Spot Mirror	CIPA STICK-ON SPOT MIRRORS If You're A Skeptical Or Simply Super Cautious Driver, You Will Appreciate These Stick-on Spot Mirrors By CIPA. They Just Adhere Right To The Corner Of Your Vehicle's Side Mirror For Better Vision While Changing Lanes Or Passing. High-end Marine And Automotive Enthusiasts Trust CIPA's Lighting, Mirrors And Accessory Products To Show Them The Way In The Great Outdoors.Crafted From Fine Automotive MaterialsDesigned To Allow You To See What's Next To And Behind You BetterStick In The Corner Of Your Vehicle's Side Mirror		Body Mechanical & Trim	Mirrors & Components
